ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
B_13529	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13530	Bacteria	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Unidentified	Unidentified	Unidentified
B_13531	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Unidentified	Unidentified
B_13532	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13533	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13534	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13535	Eukaryota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13536	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13537	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Unidentified	Unidentified
B_13538	Eukaryota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13539	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Telmatospirillum	Unidentified
B_13540	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13541	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13542	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13543	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13544	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 12	Unidentified	Unidentified	Unidentified
B_13545	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	Unidentified
B_13546	Bacteria	Dependentiae	Babeliae	Babeliales	Unidentified	Unidentified	Unidentified
B_13547	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13548	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13549	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Unidentified	Unidentified
B_13550	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_13551	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Unidentified
B_13552	Bacteria	Dependentiae	Babeliae	Babeliales	Unidentified	Unidentified	Unidentified
B_13553	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	Unidentified	Unidentified
B_13554	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Unidentified	Unidentified
B_13555	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13556	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Unidentified	Unidentified
B_13557	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13558	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13559	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13560	Bacteria	Planctomycetota	vadinHA49	Unidentified	Unidentified	Unidentified	Unidentified
B_13561	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Unidentified	Unidentified
B_13562	Bacteria	SAR324 clade(Marine group B)	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13563	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unidentified	Unidentified
B_13564	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13565	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Unidentified	Unidentified	Unidentified
B_13566	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales	CG1-02-32-21	Unidentified	Unidentified
B_13567	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Unidentified	Unidentified	Unidentified
B_13568	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Unidentified	Unidentified
B_13569	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13570	Bacteria	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	Unidentified	Unidentified	Unidentified
B_13571	Bacteria	Dependentiae	Babeliae	Babeliales	Unidentified	Unidentified	Unidentified
B_13572	Bacteria	Proteobacteria	Gammaproteobacteria	EV818SWSAP88	Unidentified	Unidentified	Unidentified
B_13573	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13574	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13575	Bacteria	Firmicutes	Bacilli	RF39	Unidentified	Unidentified	Unidentified
B_13576	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13577	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13578	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Unidentified	Unidentified	Unidentified
B_13579	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13580	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	Unidentified
B_13581	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_13582	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	Unidentified	Unidentified
B_13583	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Unidentified	Unidentified
B_13584	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_13585	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13586	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13587	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unidentified	Unidentified
B_13588	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	Unidentified
B_13589	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13590	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	Unidentified	Unidentified
B_13591	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Unidentified
B_13592	Bacteria	Firmicutes	Bacilli	RF39	Unidentified	Unidentified	Unidentified
B_13593	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Endonucleariobacter	Unidentified
B_13594	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter	Unidentified
B_13595	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Unidentified	Unidentified
B_13596	Bacteria	Proteobacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13597	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Berkiella	Unidentified
B_13598	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13599	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13600	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unidentified	Unidentified	Unidentified
B_13601	Eukaryota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13602	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea	Unidentified
B_13603	Bacteria	Patescibacteria	Parcubacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13604	Bacteria	Acidobacteriota	Blastocatellia	11-24	Unidentified	Unidentified	Unidentified
B_13605	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Unidentified	Unidentified
B_13606	Bacteria	Chloroflexi	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13607	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	WWH38	Unidentified	Unidentified
B_13608	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Thermoflavimicrobium	Unidentified
B_13609	Bacteria	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	Unidentified	Unidentified	Unidentified
B_13610	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	Unidentified	Unidentified
B_13611	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Unidentified	Unidentified
B_13612	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Unidentified
B_13613	Bacteria	Firmicutes	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13614	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unidentified	Unidentified
B_13615	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13616	Eukaryota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13617	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13618	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Unidentified	Unidentified
B_13619	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_13620	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13621	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13622	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13623	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	Unidentified
B_13624	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	Unidentified
B_13625	Bacteria	Firmicutes	Bacilli	Unidentified	Unidentified	Unidentified	Unidentified
B_13626	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Unidentified	Unidentified	Unidentified
B_13627	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Unidentified	Unidentified
B_13628	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13629	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13630	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13631	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13632	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	Unidentified	Unidentified
B_13633	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Unidentified	Unidentified
B_13634	Bacteria	Myxococcota	Polyangia	Polyangiales	Unidentified	Unidentified	Unidentified
B_13635	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13636	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13637	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13638	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Unidentified	Unidentified
B_13639	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	Unidentified	Unidentified
B_13640	Bacteria	Proteobacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13641	Bacteria	Proteobacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13642	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13643	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Unidentified	Unidentified
B_13644	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	Unidentified	Unidentified
B_13645	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13646	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Unidentified	Unidentified
B_13647	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13648	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_13649	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Unidentified	Unidentified
B_13650	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter	Unidentified
B_13651	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13652	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13653	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	Unidentified	Unidentified
B_13654	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetitomaculum	Unidentified
B_13655	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unidentified	Unidentified	Unidentified
B_13656	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	Unidentified
B_13657	Bacteria	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	Unidentified	Unidentified	Unidentified
B_13658	Bacteria	Patescibacteria	Parcubacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13659	Bacteria	Firmicutes	Bacilli	Unidentified	Unidentified	Unidentified	Unidentified
B_13660	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13661	Bacteria	Dependentiae	Babeliae	Babeliales	Unidentified	Unidentified	Unidentified
B_13662	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Unidentified	Unidentified	Unidentified
B_13663	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Unidentified	Unidentified
B_13664	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_13665	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13666	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	Unidentified
B_13667	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13668	Bacteria	WPS-2	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13669	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13670	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	Unidentified
B_13671	Bacteria	Dependentiae	Babeliae	Babeliales	Unidentified	Unidentified	Unidentified
B_13672	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	Unidentified
B_13673	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13674	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unidentified
B_13675	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13676	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	Unidentified	Unidentified
B_13677	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13678	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13679	Bacteria	Patescibacteria	Parcubacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13680	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	Unidentified	Unidentified
B_13681	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_13682	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Unidentified	Unidentified	Unidentified	Unidentified
B_13683	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13684	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13685	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13686	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13687	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	Unidentified
B_13688	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unidentified	Unidentified
B_13689	Eukaryota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13690	Bacteria	Patescibacteria	Parcubacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13691	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Ga0074140	Unidentified
B_13692	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13693	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	Unidentified
B_13694	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Unidentified	Unidentified
B_13695	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Unidentified	Unidentified
B_13696	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	Unidentified
B_13697	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	geestiana
B_13698	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	Unidentified
B_13699	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13700	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter	Unidentified
B_13701	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unidentified
B_13702	Eukaryota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13703	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	Unidentified	Unidentified
B_13704	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13705	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13706	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	staleyi
B_13707	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13708	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13709	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	Unidentified	Unidentified
B_13710	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unidentified	Unidentified	Unidentified
B_13711	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Unidentified	Unidentified	Unidentified
B_13712	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Unidentified	Unidentified
B_13713	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_13714	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	Unidentified	Unidentified	Unidentified
B_13715	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Unidentified	Unidentified	Unidentified
B_13716	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13717	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_13718	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_13719	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_13720	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_13721	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_13722	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Unidentified	Unidentified
